id,createdAt,fullName,userName,profileImage,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,likeCount,viewCount,sentimentLabel1,sentimentLabel2
1764595841946333217,2024-03-04 10:16:47+00:00,Ignatius J Reilly,Ign_J_Reilly,https://pbs.twimg.com/profile_images/1772343409212317697/FSkHN81N_normal.jpg,@nytimes @nytopinion What? Musk isn't MAGA. He's a moderate liberal who championed Vivek and DeSantis because democrats left him no choice. I'm not sure he's ever endorsed Trump,1764591891780112886,en,0,0,0,4,51,,
1764595731707429272,2024-03-04 10:16:21+00:00,Shyborg,trapperkeeper7,https://pbs.twimg.com/profile_images/1637289864759504897/VnoN2TS5_normal.jpg,Two of the most hated men in America. Two publicly humiliated failures trying to cling to what they had when America could be kept in the dark. Elon is trying to control that aspect of our power - access to reliable information.,,en,0,0,0,0,13,,
1764595694340317190,2024-03-04 10:16:12+00:00,Aaron2112,atthehoriz58612,https://pbs.twimg.com/profile_images/1719114052553576448/hmHcYio4_normal.jpg,"@nytimes @nytopinion Once a proud publication and now a partisan rag with bad takes. Sure. Gatekeeper to over 50% of nation. You still don’t want to deal with his supporters and their frustrations so you trash their candidate and someone who enables their speech. They listen, do you?",1764591891780112886,en,0,0,0,4,47,,
1764595660538486977,2024-03-04 10:16:04+00:00,معين السيف,moeen_alsaif,https://pbs.twimg.com/profile_images/695814269607264257/OwVRw_wq_normal.jpg,"@nytimes @nytopinion Followers deserve telling them the truth ‼️
Stop fooling them.",1764591891780112886,en,0,0,0,0,79,,
1755365829447717203,2024-02-07 23:00:01+00:00,مجلة ميم.. مِرآتنا,Meemmag,https://pbs.twimg.com/profile_images/1617862627312410625/CekMbvYa_normal.jpg,"جيك مورلاند، عامل إغاثة بريطاني عائد من غزة: ""أطفال يجرون جثث آبائهم المحترقة المكدسة في عربات، جرحى ملقون بين الجثث.. لا أعتقد أنني ذهبت إلى مكان شهدت فيه هذه المعاناة القصوى في حياتي.. لقد ماتت الإنسانية في غزة"". https://t.co/GaCYGTZL41",,ar,130,3548,45,4318,79979,,
1764594332110385594,2024-03-04 10:10:48+00:00,HưngLQ,hunglq_bt,https://pbs.twimg.com/profile_images/1748505792649781248/N5VxGxy__normal.jpg,"@nytimes @nytopinion Musk is its gatekeeper, gatekeeper lovely!!!",1764591891780112886,en,0,0,0,0,161,,
1764594208239706486,2024-03-04 10:10:18+00:00,Martin D.,SkyMartiner,https://pbs.twimg.com/profile_images/1629975185540501505/op46necM_normal.jpg,"@nytimes @nytopinion Opinion, indeed.",1764591891780112886,en,0,0,0,3,250,,
1764593072074375673,2024-03-04 10:05:47+00:00,Spaceman,SpacemanTheDJen,https://pbs.twimg.com/profile_images/1679477550836494336/wE29SSq9_normal.jpg,@nytimes @nytopinion @elonmusk is not even 'right' wing lol.,1764591891780112886,en,0,0,1,9,338,,
1764592755685404748,2024-03-04 10:04:32+00:00,Paula Rosvold,PaulaRosvold,https://pbs.twimg.com/profile_images/1749009215941910528/_KH20up6_normal.jpg,"@nytimes @nytopinion This is a problem with global  media is the polarization of identity. You get left or right, up or down. You don't see the shades of grey.",1764591891780112886,en,0,0,0,9,304,,
1764592486410764705,2024-03-04 10:03:27+00:00,The Laird of Glen Coo,LairdOfGlenCoo,https://pbs.twimg.com/profile_images/1766232801941082113/aPnmggXc_normal.jpg,@nytimes @nytopinion I guess the NYT missed the whole Musk will punish users for the whole pronoun nonsense.,1764591891780112886,en,0,0,0,2,57,,
1764592452873142608,2024-03-04 10:03:19+00:00,Gulabo🌹,AapkiRose,https://pbs.twimg.com/profile_images/1760003454552965121/k8g6wY8u_normal.jpg,@nytimes @nytopinion Agree,1764591891780112886,en,0,0,0,2,334,,
1764592265165463686,2024-03-04 10:02:35+00:00,Fatima Khan,FatimaKhan47025,https://pbs.twimg.com/profile_images/1756550594477629440/-46Uz3Bx_normal.jpg,@nytimes @nytopinion he is the most deserving president in united states,1764591891780112886,en,0,0,2,1,428,,
1764592086983004262,2024-03-04 10:01:52+00:00,Fatima Khan,FatimaKhan47025,https://pbs.twimg.com/profile_images/1756550594477629440/-46Uz3Bx_normal.jpg,@nytimes @nytopinion He is right 💯,1764591891780112886,en,0,0,0,1,420,,
1763920659929763984,2024-03-02 13:33:52+00:00,Nathan Brazil,NathanWBrazil,https://pbs.twimg.com/profile_images/1735643502128570368/jbfc7ntk_normal.jpg,"Elon Musk is taking aim at Microsoft, Google, and OpenAI’s Sam Altman
https://t.co/2TEdo54ezF",,en,0,2,0,2,69,,
1763912164916490344,2024-03-02 13:00:06+00:00,The Wall Street Journal,WSJ,https://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg,"Elon Musk is taking aim at Microsoft, Google and OpenAI’s Sam Altman—as he looks to build his nascent xAI, @timkhiggins writes https://t.co/6BAiWJVsIO  https://t.co/6BAiWJVsIO",,en,5,24,11,48,57386,,
1763917387198283977,2024-03-02 13:20:51+00:00,Joseph Marucheau,Papajoe195,https://pbs.twimg.com/profile_images/1512445584522846216/qyDfCY20_normal.png,@WSJ @timkhiggins You go Elon. If anyone can do this its you. God bless you Elon Musk,1763912164916490344,en,0,0,0,0,15,,
1763916160934814148,2024-03-02 13:15:59+00:00,Kellton,KelltonTech,https://pbs.twimg.com/profile_images/1714520919190933504/4xeCeTS-_normal.jpg,@WSJ @timkhiggins A battle of advancements is underway.,1763912164916490344,en,0,0,0,1,206,,
1763914889863508447,2024-03-02 13:10:56+00:00,GLOBAL POLAND,GlobalPolandNet,https://pbs.twimg.com/profile_images/1758256660898787328/rH0O5lUL_normal.jpg,"The fight to take over the #INITIATIVE in the emerging #AI market is gaining momentum in the #USA 🇺🇸 and around the world 🌐

@FoxNews @cnnbrk @nytimes
@SkyNewsBreak @Reuters @BBCBreaking @NEWSMAX",,en,0,1,0,1,22,,
1763913949811003701,2024-03-02 13:07:12+00:00,Vishi,VishwasSutrakar,https://pbs.twimg.com/profile_images/1772935133211095041/bxd6SqaK_normal.jpg,"@WSJ @timkhiggins An idea like a person's expertise will never die even if the person actually dies.. .. i.e. AI can collect the entire life span of the expertise of that person, and one can recall with prompt the same.. like if Sam was there in this situation what would be his step to solve ?..",1763912164916490344,en,0,0,0,0,150,,
1763912354066993566,2024-03-02 13:00:51+00:00,Dan_TheSPEAR_Man,dmitchellrep,https://pbs.twimg.com/profile_images/1769816708988981248/tF7bOj_B_normal.jpg,@WSJ @timkhiggins will he win?,1763912164916490344,en,0,0,0,0,144,,
1763991682503344334,2024-03-02 18:16:05+00:00,Joemantler,Joemantler,https://pbs.twimg.com/profile_images/1610075053231685633/LXibchq5_normal.jpg,"Winner: Lawyers
Loser: Deleware",,en,0,0,0,0,6,,
1763893283904729272,2024-03-02 11:45:05+00:00,The Wall Street Journal,WSJ,https://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg,Lawyers for a Tesla shareholder who helped scuttle Elon Musk’s $55.8 billion compensation package asked a Delaware court on Friday to approve legal fees worth about $5.6 billion https://t.co/z9QIGX2m75 https://t.co/z9QIGX2m75,,en,11,24,27,68,65143,,
1763988051943198992,2024-03-02 18:01:39+00:00,T. A. Gilbreath,tagilbreath,https://pbs.twimg.com/profile_images/1350385991421460480/l_1XyLGD_normal.jpg,Tesla stock must be worth something because the Lawyers who STRUCK DOWN MUSK'S PAY want almost $6 billion in MUSK'S Tesla stock.  Enron lawyers only got nearly $600 million.  The Judge SHOULD STRIKE DOWN THE LAWYERS' PAY and JUST Thank Them For Their Service.,,en,1,0,0,0,76,,
1763960735133278302,2024-03-02 16:13:06+00:00,John Poprac,jjpoprac,https://pbs.twimg.com/profile_images/378800000503460617/3581587f7d4e33e2e43ffd488a7651ad_normal.jpeg,@WSJ Shakespeare was right,1763893283904729272,en,0,0,0,0,78,,
1763929531537150032,2024-03-02 14:09:07+00:00,Stanphyl Capital,StanphylCap,https://pbs.twimg.com/profile_images/1312370118857560065/4WnWJFfy_normal.jpg,"""Varallo heads the Delaware office of the law firm Bernstein Litowitz Berger &amp; Grossmann.""

Lol, you KNOW Musk is DYING to make an antisemitic comment here! He's doing everything he can to restrain his typing fingers, hoping the urge will pass!",,en,0,0,0,7,1626,,
1763921786566058101,2024-03-02 13:38:20+00:00,ray.Blist,DaddyRey2,https://pbs.twimg.com/profile_images/1641416049731010560/ym5RiYzH_normal.jpg,MAGA DO YOU THINK IF THE JUDGE ASKTHIS MAN “ELON MUSK” TO PAY THIS JUDGEMENT YOU THINK HE WILL BE LIKE YOUR BROKE ASS LEADER WHO CANNOT PAY 500.MILLION AFTER TELLING YOU RURAL UNEDUCATED MAGA FOOLS THAT HE IS RICH AN WORTH BILLIONS. AND IS BEGGING. YOU MAGA ARE A JOKE SHIT SHOW,,en,0,0,0,0,17,,
1763919479136739812,2024-03-02 13:29:10+00:00,Francis D. Venezia,VeneziaFrancis,https://pbs.twimg.com/profile_images/1642277206394109953/WG4Vo91i_normal.jpg,"Clearly, we need Tort reform.",,en,0,0,0,0,13,,
1763910653163589647,2024-03-02 12:54:06+00:00,buffaloguyatheart; Retired lawyer..1977-2017.,MichaelFBarone2,https://pbs.twimg.com/profile_images/1237119157663080451/geU--4FZ_normal.jpg,"@WSJ Outrageous amount of money......if I were Counsel for Musk, I would demand every billing statement sent to plaintiffs by their counsel.Then I would have my paralegals scrutinize every minute of their billable time.",1763893283904729272,en,0,0,0,1,129,,
1763910519528862038,2024-03-02 12:53:34+00:00,ThematicMarkets,ThematicMarkets,https://pbs.twimg.com/profile_images/1558031957602205698/DO4W1nXe_normal.jpg,"Clearly a big win for $TSLA shareholders.

Maybe another group should sue the first group for robbing them of $5.6bn in shareholder value. Then some more starving lawyers can feed their kids. If you loop this enough times, the ABA might end up a majority owner of $TSLA.",,en,0,1,0,1,143,,
1763907459301728691,2024-03-02 12:41:24+00:00,monticellos child,otherguy0911,https://pbs.twimg.com/profile_images/1664771088234971138/R25iFpA__normal.jpg,@WSJ Itll happen since this was not about overcompensation,1763893283904729272,en,0,0,0,1,218,,
1763904314328637756,2024-03-02 12:28:54+00:00,Jason Hamill,EV0LiTiLE,https://pbs.twimg.com/profile_images/1521870099212382211/ONIIVXTo_normal.jpg,@WSJ Sickening.,1763893283904729272,en,0,0,0,0,146,,
1763902952941461743,2024-03-02 12:23:30+00:00,Stephen Tabb,Tabb1Tabb,https://pbs.twimg.com/profile_images/1369020443/100_0505__2__normal.jpg,@WSJ This is why court ordered payments from class action suits to attorneys should be limited to actual expenses plus 10% of those expenses.,1763893283904729272,en,0,0,0,0,184,,
1763902292846067931,2024-03-02 12:20:52+00:00,Peter Dwyer,peterdwyerchi,https://pbs.twimg.com/profile_images/1449723191270780931/WH2F10_X_normal.jpg,"@WSJ Start high, settle for, ya know, maybe $2 billion",1763893283904729272,en,0,0,0,0,249,,
1763900590466187541,2024-03-02 12:14:07+00:00,JimBelmondo,JimBelmondo,https://pbs.twimg.com/profile_images/1747470674422005760/h0Sjxigu_normal.jpg,@WSJ These lawyers gives the profession of lawyers in general a very bad name.,1763893283904729272,en,0,0,0,2,179,,
1763895823056642359,2024-03-02 11:55:10+00:00,Jeff Alan,AirCharterGuru,https://pbs.twimg.com/profile_images/75479980/747-_Clouds_normal.jpg,@WSJ Ooooh a shakedown.,1763893283904729272,en,0,0,0,2,531,,
1763895261502316865,2024-03-02 11:52:56+00:00,Dave 🏆🏆🏆🏆,DilligafDave01,https://pbs.twimg.com/profile_images/1592501252109262850/iTIgCc-m_normal.jpg,"@WSJ What a pathetic joke.

And they want Tesla stock 🤡",1763893283904729272,en,0,0,0,4,372,,
1763894921658798400,2024-03-02 11:51:35+00:00,Zoltán Kárpát 🐤🛠,Poxenium,https://pbs.twimg.com/profile_images/1570532031687282691/6e0L0SHP_normal.jpg,"@WSJ POS communist judge.
We have a lot of them over here too, 34 years after the revolution.",1763893283904729272,en,0,0,0,1,64,,
1763893283904729272,2024-03-02 11:45:05+00:00,The Wall Street Journal,WSJ,https://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg,Lawyers for a Tesla shareholder who helped scuttle Elon Musk’s $55.8 billion compensation package asked a Delaware court on Friday to approve legal fees worth about $5.6 billion https://t.co/z9QIGX2m75 https://t.co/z9QIGX2m75,,en,11,24,27,68,65143,,
1763894529055215973,2024-03-02 11:50:01+00:00,Pres. Escobar,Henriqsve,https://pbs.twimg.com/profile_images/1646162153999663104/TjHlOh1s_normal.jpg,"@WSJ @elonmusk You should bring the @Tesla factory to Paraná, Brazil, where the labor is cheap and the state governor @ratinho_jr would surely give tax incentives for your company!",1763893283904729272,en,0,0,0,0,80,,
1763894362805510320,2024-03-02 11:49:22+00:00,HENRY C,hecorn2,https://pbs.twimg.com/profile_images/872832143449362432/kIMJN61K_normal.jpg,@WSJ Why would legal fees get anywhere near $5.6B?,1763893283904729272,en,0,0,0,0,62,,
1763894001898328175,2024-03-02 11:47:56+00:00,NDA Ken,kennethcharris2,https://pbs.twimg.com/profile_images/1395725483095085057/xfi_oSEF_normal.jpg,@WSJ Oh my goodness!,1763893283904729272,en,0,0,0,0,437,,
1763893992020725846,2024-03-02 11:47:53+00:00,öx45tallboy,ox45tallboy,https://pbs.twimg.com/profile_images/1212225550959423490/6JH1LIlF_normal.jpg,Okay this is just ridiculous. $5.6 billion in legal fees?,,en,0,0,0,0,24,,
1763893769433469091,2024-03-02 11:47:00+00:00,Austin Barker,AustinBarker,https://pbs.twimg.com/profile_images/1708273527676407808/XHwS7J9u_normal.jpg,@WSJ Billion???,1763893283904729272,en,0,0,0,0,433,,
1763894582771605620,2024-03-02 11:50:14+00:00,Peter Todd,PeterTodd_,https://pbs.twimg.com/profile_images/1641822515478552576/X8ZihPE4_normal.jpg,Is this the largest legal bill ever?,,en,0,0,0,0,168,,
1763890110804742306,2024-03-02 11:32:28+00:00,Tired of being politically correct,USBornNRaised,https://pbs.twimg.com/profile_images/1433455572419059714/UP46eGN4_normal.jpg,This is the way.,,en,0,0,0,2,160,,
1763878187891618065,2024-03-02 10:45:05+00:00,The Wall Street Journal,WSJ,https://pbs.twimg.com/profile_images/971415515754266624/zCX0q9d5_normal.jpg,Elon Musk is using his artificial-intelligence startup xAI to join forces with his social-media company X https://t.co/PG0nwLc0bj https://t.co/PG0nwLc0bj,,en,1,14,9,44,51611,,
1763882242286199279,2024-03-02 11:01:12+00:00,Anne de Kyiv,anne_de_kyiv,https://pbs.twimg.com/profile_images/608082285695410176/sphSKTfi_normal.jpg,@WSJ He slso wants to put you out of business.,1763878187891618065,en,0,0,0,0,51,,
1763881134910550393,2024-03-02 10:56:48+00:00,Andy O'Neill,AndyONeill6,https://pbs.twimg.com/profile_images/527267686242201600/UMt_75yk_normal.jpeg,"@WSJ I've tried to think of a worse brand name than ""X"" but I honestly can't think of one. It's like he's earnestly trying to be some super villain or something. Completely bizarre.",1763878187891618065,en,0,0,0,1,118,,
1764235533452984622,2024-03-03 10:25:03+00:00,MartinH,MartinHull3000,https://pbs.twimg.com/profile_images/1183102724583366657/esA0Evbu_normal.jpg,@guardiannews The firm who successfully argued against excessive pay for a CEO demands excessive pay for themselves - only in America!! Well done to Guardian not known for writing balanced stories about Musk or Tesla.,1763796686659604927,en,0,0,0,0,5,,
1763806510205882675,2024-03-02 06:00:16+00:00,Richard K Herring,Herring1967,https://pbs.twimg.com/profile_images/1732751009154203648/Z9Yxjtvw_normal.jpg,Ooo the delicious irony,,en,0,3,0,12,23837,,
1763796686659604927,2024-03-02 05:21:14+00:00,Guardian news,guardiannews,https://pbs.twimg.com/profile_images/1061915596328263680/EcBjYl5z_normal.jpg,Lawyers who had Elon Musk’s pay dismissed as excessive seek $6bn in Tesla shares https://t.co/0VZbYIxKj0,,en,1,3,1,11,38236,,
1769582238599962778,2024-03-18 04:30:57+00:00,𝕀𝕄ℙ𝕌𝕃𝕊𝔼/ℙℝ𝕆𝕄𝕆𝕋𝕀𝕆ℕ,promoimpulse,https://pbs.twimg.com/profile_images/1520181775909199875/1BdH4eDt_normal.jpg,"@FT If he hadn't been stingy with IMPULSE for promotion, maybe he could have gotten his 56Bn",1763723370447634646,en,0,0,0,0,10,,
1763892805703725315,2024-03-02 11:43:11+00:00,Romain Poirot-Lellig,rplellig,https://pbs.twimg.com/profile_images/1220111113444102148/bEHcdPFF_normal.jpg,@FT I guess his law firm is not registered in Delaware ?,1763723370447634646,en,0,0,0,0,256,,
1763875677713903848,2024-03-02 10:35:07+00:00,Adrian Bowyer,adrianbowyer,https://pbs.twimg.com/profile_images/946391904475865089/Qpqf72E8_normal.jpg,"I bet none of #Trump's lawyers are seeking to be paid in shares in any of his companies.

""Strictly cash up front, man.""",,en,0,0,0,3,510,,
1763723370447634646,2024-03-02 00:29:54+00:00,Financial Times,FT,https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg,Lawyers in Elon Musk pay case seek $6bn in Tesla shares https://t.co/z58yMm38TD,,en,11,38,20,95,80992,,
1763868672760705279,2024-03-02 10:07:17+00:00,Different Strokes... for different folks!,Livooo,https://pbs.twimg.com/profile_images/1748479023544446977/fsg1w6fM_normal.jpg,"@FT Guns &amp; Lawyers 

Lawyers, Traders, Brokers, Spies 

Better call Saul https://t.co/GR2LtPnAYw",1763723370447634646,en,0,0,0,0,173,,
1763852662972240053,2024-03-02 09:03:40+00:00,Tsebiso,tsebisom,https://pbs.twimg.com/profile_images/1622277601615028226/E_XeOWoS_normal.jpg,Even Mr Krabs doesn't know this type of greed,,en,0,0,0,0,101,,
1763851817723793863,2024-03-02 09:00:18+00:00,Sun Wei Long 孙威龙 —e/acc,sunweilong_eacc,https://pbs.twimg.com/profile_images/1734765551904542720/ALZCNH7V_normal.jpg,@FT Good luck with that,1763723370447634646,en,0,0,0,1,325,,
1763819350702666096,2024-03-02 06:51:18+00:00,Moh’,DrMooh_,https://pbs.twimg.com/profile_images/1766435786793144320/Iv7F7l1Z_normal.jpg,Lawyers are eating good in the US. 😃,,en,0,0,0,0,359,,
1763817785048588712,2024-03-02 06:45:04+00:00,Mark Giorgi,MarkGio1,https://pbs.twimg.com/profile_images/703638163365953537/Ma18kpm7_normal.jpg,So they want to dilute $TSLA shareholders for having prevented Musk to dilute shareholders?,,en,0,1,0,1,68,,
1763746106637250703,2024-03-02 02:00:15+00:00,"JL Murphy, ESQ",JLMurphy7,https://pbs.twimg.com/profile_images/1587056950755397632/P_pyTSif_normal.png,@FT Tesla is a BUY!,1763723370447634646,en,0,0,0,0,94,,
1763726133302837386,2024-03-02 00:40:53+00:00,Olga Usvyatsky,ousvyatsky,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"If I read the title correctly, the request is to pay the fees in shares (was cash payment request an option)?",,en,0,0,1,0,336,,
1763960026769891344,2024-03-02 16:10:17+00:00,Ben 10,abdulwa37218788,https://pbs.twimg.com/profile_images/1722721781864402944/n70T7i-2_normal.jpg,This bustard is supporting terrorist Israel,,en,0,0,0,0,21,,
1763575472372261172,2024-03-01 14:42:12+00:00,BBC News (World),BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_normal.jpg,Elon Musk sues ChatGPT-maker OpenAI over Microsoft links https://t.co/PMJScIChLi,,en,18,108,99,390,234169,,
1763854920824840203,2024-03-02 09:12:38+00:00,Lyrical Joe’s Son,pacify_kay,https://pbs.twimg.com/profile_images/1639287450848706561/DO93qSxh_normal.jpg,@CencyDamian @BBCWorld 😂😂this man errr,1763575644133200186,en,0,0,0,1,94,,
1763831662641664499,2024-03-02 07:40:13+00:00,Qondi: An EPA Bae Thirst Account,QondiNtini,https://pbs.twimg.com/profile_images/1750013439953559552/EU2vwM0i_normal.jpg,The billionaire are fighting 🥱,,en,1,4,2,49,1694,,
1763811364445831592,2024-03-02 06:19:33+00:00,Nanshan,BLUE_SKY_20,https://pbs.twimg.com/profile_images/1729630470332203008/p5bxqh4T_normal.jpg,"@GlasnostGone @BBCWorld Your identity has been exposed, you are the Russian spy who posts false information on the X platform every day!",1763599337966149843,en,0,0,0,0,17,,
1763798508266824121,2024-03-02 05:28:28+00:00,Health & Business + Entertainment,Covid19Place,https://pbs.twimg.com/profile_images/1683505067092246528/fOWRvPqc_normal.png,You should have hold your horses @elonmusk   It was just couple of months away,,en,0,0,0,2,622,,
1763775096282320918,2024-03-02 03:55:26+00:00,Cbas,Cbas788,https://pbs.twimg.com/profile_images/1648784622053117952/z4RE1Rzj_normal.jpg,@BBCWorld That guy will suffer a heart attack if he isn't the protagonist for more than five minutes.,1763575472372261172,en,0,0,0,0,16,,
1763770701365023168,2024-03-02 03:37:59+00:00,jimmy sisson,spacecardealers,https://pbs.twimg.com/profile_images/1693930025219923968/Edwyyp3v_normal.jpg,"@BBCWorld Now Why he went found, outside CEO! Who is exactly what Elon, wanted",1763575472372261172,en,0,0,0,0,136,,
1763672756808499639,2024-03-01 21:08:47+00:00,sandipan,sandipa21233769,https://pbs.twimg.com/profile_images/1394705202461102080/rrRmg_ww_normal.jpg,"@BBCWorld Why didn’t he do it earlier 
Something is off with little cry baby 🍼",1763575472372261172,en,0,0,0,0,17,,
1763662912462213577,2024-03-01 20:29:40+00:00,Jamie,cappilio,https://pbs.twimg.com/profile_images/1689765222930628608/iVkZRSO0_normal.jpg,@BBCWorld So he should never should of been allowed,1763575472372261172,en,0,0,0,0,135,,
1763656905036025867,2024-03-01 20:05:47+00:00,Fortune Musonda,FortuneMusonda6,https://pbs.twimg.com/profile_images/1574481418931113984/pYAVMj07_normal.jpg,Thank God,,en,0,0,0,0,11,,
1763641065322709026,2024-03-01 19:02:51+00:00,Vanna,Vannaweh,https://pbs.twimg.com/profile_images/1579842534624628737/I6_Mz9qv_normal.jpg,@dmitchellrep @BBCWorld Easy win.,1763575614869524520,en,0,0,0,0,3,,
1763609884447375752,2024-03-01 16:58:57+00:00,Never Give Up,LuisTVenegas,https://pbs.twimg.com/profile_images/1759733209875767296/KJL8RpA7_normal.jpg,"@BBCWorld Didn’t he invested like 30 million on the company, maybe that’s why he is suing",1763575472372261172,en,0,0,0,0,41,,
1763601208395157970,2024-03-01 16:24:28+00:00,Large father,shirleymush,https://pbs.twimg.com/profile_images/1713612422420869121/0fcc91hk_normal.jpg,Oh no https://t.co/telNFjqVL8,,en,0,0,0,2,562,,
1763600433484865670,2024-03-01 16:21:24+00:00,"Emon Lusk, Parody, MD, Ph.D",YodaJediMaste15,https://pbs.twimg.com/profile_images/1649870710381203461/cQbI7b6v_normal.jpg,@BBCWorld Musky thinks he's the king 🤡,1763575472372261172,en,0,0,0,2,36,,
1763599337966149843,2024-03-01 16:17:02+00:00,Glasnost Gone,GlasnostGone,https://pbs.twimg.com/profile_images/877204602881540096/EB8Gdn25_normal.jpg,@BBCWorld That's same Elon Musk who has gone out of his way to turn Twitter into a major Russian propaganda &amp; disinformation platform - sues ChatGPT-maker OpenAI over Microsoft links.,1763575472372261172,en,1,4,1,30,1869,,
1763598795093287254,2024-03-01 16:14:53+00:00,Clark Ken,mr_s0lodoloist,https://pbs.twimg.com/profile_images/1678036869391568897/Ewtd-oxn_normal.jpg,@BBCWorld There’s a particular demographic that loves to grovel at any mention of Elon. Like he’s a deity to them or something https://t.co/dco7z1FPt8,1763575472372261172,en,0,0,0,5,527,,
1763595396226445754,2024-03-01 16:01:23+00:00,Mr. International,andywhite4321,https://pbs.twimg.com/profile_images/1751081098811990016/Z7f8pka-_normal.jpg,@BBCWorld That's ridiculous! 😂,1763575472372261172,en,0,0,0,0,53,,
1763595059017175414,2024-03-01 16:00:02+00:00,🚀 Belle Ondricka,belle_ondricka,https://pbs.twimg.com/profile_images/1666132924276830210/nWOxa3_l_normal.png,@BBCWorld It's interesting to see Elon Musk suing OpenAI over their Microsoft connections. Wonder what the implications will be for AI development.,1763575472372261172,en,0,0,0,0,52,,
1763593125602410925,2024-03-01 15:52:21+00:00,beserious,lol_LackOfLogic,https://pbs.twimg.com/profile_images/1716454279580684288/rIpcohA3_normal.jpg,"#ElonMusk sued #OpenAI that's an interesting piece, it was an NGO then became a capped Profit org, after Microsoft invested in it, now MS wants to make it a cash cow.",,en,0,0,0,1,32,,
1763575472372261172,2024-03-01 14:42:12+00:00,BBC News (World),BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_normal.jpg,Elon Musk sues ChatGPT-maker OpenAI over Microsoft links https://t.co/PMJScIChLi,,en,18,108,99,390,234169,,
1763587786181927271,2024-03-01 15:31:08+00:00,Martin,LikholaM,https://pbs.twimg.com/profile_images/1564179263284297728/eg8j3IUB_normal.jpg,@BBCWorld Just buy it from them and make it better,1763575472372261172,en,0,0,0,0,71,,
1763586074930995653,2024-03-01 15:24:20+00:00,ADNAN K UMRAJ,iamumraj,https://pbs.twimg.com/profile_images/1716830055870144513/KrdI-_2K_normal.jpg,@Sthamber @BBCWorld Grok is already there,1763575867198812231,en,0,0,0,1,53,,
1763586024167346266,2024-03-01 15:24:08+00:00,Nick Lidiaev,nosovietanymore,https://pbs.twimg.com/profile_images/1697265702431064064/s2GSyDcC_normal.jpg,@BBCWorld God damn right …,1763575472372261172,en,0,0,0,2,667,,
1763582695399997609,2024-03-01 15:10:55+00:00,Just Notes,lilAuDHDitor,https://pbs.twimg.com/profile_images/1731482637548552193/NAkXVK2I_normal.jpg,"""...the firm has departed from its original non-profit, open source mission...instead of trying to ""benefit humanity"" - as it was set up to do - it is focusing on ""maximising profits"" for major investor Microsoft.""",,en,0,0,0,1,56,,
1763581443543035955,2024-03-01 15:05:56+00:00,Justin Fletcher,HKStatto,https://pbs.twimg.com/profile_images/612940982070304768/6sJT1Zcb_normal.jpg,@BBCWorld In other news The Pot has been absolved of its campaign of slander versus The Kettle.,1763575472372261172,en,0,0,0,1,87,,
1763580861029515698,2024-03-01 15:03:37+00:00,Raven Else,onesisland,https://pbs.twimg.com/profile_images/1728799464154943488/qGeLkZ97_normal.jpg,@BBCWorld In principle. Yes.,1763575472372261172,en,0,0,0,1,95,,
1763580646084026648,2024-03-01 15:02:46+00:00,bₑdwᵣₐₛ,bedwras,https://pbs.twimg.com/profile_images/1772444126392254464/8HmEcwEU_normal.jpg,they’re fightingggg 🤭,,en,0,0,0,2,59,,
1763578460591517962,2024-03-01 14:54:05+00:00,Mahr Irfan Hiraj,Raj_diary,https://pbs.twimg.com/profile_images/1766873172672925696/KwozSPaF_normal.jpg,@BBCWorld Good decision 👏 👌 👍,1763575472372261172,en,0,0,0,2,331,,
1763577874626269251,2024-03-01 14:51:45+00:00,Trilochan Bhattarai 1,trilochan000,https://pbs.twimg.com/profile_images/1706587213272940544/REUgY1AX_normal.jpg,@PSharma2130 @BBCWorld Amazing news 🗞️,1763577750709997648,en,0,0,1,0,31,,
1763577750709997648,2024-03-01 14:51:16+00:00,✰𝒫𝓇𝒶𝓉𝒾𝓀 ✰,PSharma2130,https://pbs.twimg.com/profile_images/1749337260972216320/md-MVOu9_normal.jpg,@trilochan000 @BBCWorld Chatgpt 🤪😅,1763575759074173028,en,0,0,1,0,34,,
1763577129567211662,2024-03-01 14:48:48+00:00,大西愛樹 スーパー諮問探偵 /SCD.。🏳️‍⚧️🎌,Aiki4000oacia,https://pbs.twimg.com/profile_images/1458817694535659526/DVcYcNsO_normal.jpg,"Good luck. I’m begging me. I’m telling story starting, come on. I’m Sherlock Holmes, private investigator and come on superly. Hallelujah, Amen.🏳️‍⚧️🎌 https://t.co/EK9nJSY2a0",,en,0,0,0,0,30,,
1763575472372261172,2024-03-01 14:42:12+00:00,BBC News (World),BBCWorld,https://pbs.twimg.com/profile_images/1529107170448523264/q3VwEx38_normal.jpg,Elon Musk sues ChatGPT-maker OpenAI over Microsoft links https://t.co/PMJScIChLi,,en,18,108,99,389,234168,,
