id,createdAt,userName,fullText,replyTo,lang,quoteCount,retweetCount,replyCount,retweetCount,likeCount
1764935920480837713,Tue Mar 05 08:48:09 +0000 2024,didyemateaye,@elonmusk @EndWokeness Are the exclamation marks to signify Xs suspension of he and and his wife’s X accounts?.,1764909142118998197,en,0,0,0,0,1
1764935916638904688,Tue Mar 05 08:48:08 +0000 2024,MikeJon65695478,@wendyp4545 @elonmusk Disasternaut  🤣.,1764873525603529000,es,0,0,0,0,0
1764935915858809268,Tue Mar 05 08:48:07 +0000 2024,Draggy63083247,@elonmusk Own. any source to back up this likely lie.,1764861422821949656,en,0,0,0,0,0
1764935915682590846,Tue Mar 05 08:48:07 +0000 2024,AmKwebbel,@aburk203 @elonmusk @EndWokeness It's better to silence yourself before you continue embarrassing yourself further.,1764910112697917546,en,0,0,0,0,0
1764935912931115370,Tue Mar 05 08:48:07 +0000 2024,SteveWarwick77,@elonmuskADO I wonder what would happen if Elon Musk bought Microsoft!!! Now there's a thought.,1764659808722981308,en,0,0,0,0,0
1764935912872710524,Tue Mar 05 08:48:07 +0000 2024,KilmoreGnubies,@StationCDRKelly @elonmusk @elon And you used to be an honest astronaut but are now a raging leftist ideolog. that you can't have respect for someone that you don't agree with politically says it all. Go look in the mirror and ask yourself who you are.,1764885666666533364,en,0,0,0,0,0
1764935912113213753,Tue Mar 05 08:48:07 +0000 2024,eaglesdontflock,@trixtid @elonmusk Beats your yapping.,1764888895194284327,en,0,0,0,0,1
1764935911815487681,Tue Mar 05 08:48:06 +0000 2024,SalamArla71,@RabahiRima @elonmusk في مشكله بالx.,1764796587170005493,ar,0,0,0,0,0
1764935910028640551,Tue Mar 05 08:48:06 +0000 2024,WhYYYY3,@elonmusk Tell em Elon!.,1764861422821949656,hu,0,0,0,0,0
1764935909613740497,Tue Mar 05 08:48:06 +0000 2024,lifeonhodl,@elonmusk Others believe what they read on X.,1764885777048080829,en,0,0,0,0,0
1764935905171980417,Tue Mar 05 08:48:05 +0000 2024,Ancelau,@TheChelseaForum @elonmusk 😂😂😂😂.,1764885824619810926,qme,0,0,0,0,0
1764935894115446911,Tue Mar 05 08:48:02 +0000 2024,ElodRaduly,@gfodor @BretWeinstein @elonmusk Is it censorship to openly promote Russia and suspend the account of Navalnij's wife?.,1763979341648834747,en,0,0,0,0,0
1764935887824072733,Tue Mar 05 08:48:01 +0000 2024,tanveer3034,@QaissOfficial @elonmusk Ye kia he.,1764871165993255233,in,0,0,0,0,1
1764935885588713915,Tue Mar 05 08:48:00 +0000 2024,mayurabuch17,@nandodemomodoru @EriQmap9111 @elonmusk コレで、またXJapan💩🇰🇷の株が下がったね😂. 脳みそが溶けてる〜.ワンパターンもお国柄🇰🇷. #エロヒム崇拝カルト👽💩🇰🇷.#外来種は祖国へ帰れ https://t.co/fHznTLmTtJ.,1764931779948081488,ja,0,1,1,1,1
1764935885446119762,Tue Mar 05 08:48:00 +0000 2024,JackSutter,@elonmusk @ChrisWillx https://t.co/YtguLbcbYB.,1764913209981522361,qme,0,0,0,0,0
1764935884028198924,Tue Mar 05 08:48:00 +0000 2024,ElvinPulpo,@_josh_smith11 @TarjeiJS uh oh the elon musk parasocialite didnt like what the board game journalist said about their favorite guy who took a picture with ghislane maxwell.,1764841238212362323,en,0,0,0,0,0
1764935883554451950,Tue Mar 05 08:48:00 +0000 2024,FinancewidAkhil,Thank you @elonmusk 😂. #X https://t.co/nl2yMIGFgw.,,en,0,0,0,0,2
1764935871424295368,Tue Mar 05 08:47:57 +0000 2024,Hassania6791,@elonmusk Bravo 🎉.,1764862555950834137,pt,0,0,0,0,0
1764935870405038531,Tue Mar 05 08:47:57 +0000 2024,Klaus1440,@itsaftabb @elonmusk Elon Iceberg.,1764865900409201105,de,0,0,0,0,0
1764935870027632811,Tue Mar 05 08:47:56 +0000 2024,Kristennetten,@kerrikgray @nickcarter @aj_mclean @backstreetboys @elonmusk @BillyM2k @imPenny2x You are so cute Kerri — endearing 🤍.,1760482001381892467,en,0,0,0,0,2
1764935867234123933,Tue Mar 05 08:47:56 +0000 2024,PaaalyDeane,@elonmusk Glad you see how corrupt it all is.,1764861422821949656,en,0,0,0,0,0
1764935865674105044,Tue Mar 05 08:47:55 +0000 2024,_JwMurray,@elonmusk What could go wrong with unelected corp chiefs having too much power over people’s most sensitive / revealing data ? .Oh they don’t know the half. We the people need decentralized options or we are not even close to free. There’s got to be a balance!.,1764861422821949656,en,0,0,1,0,1
1764935862574313721,Tue Mar 05 08:47:55 +0000 2024,RayCoinkeeper,"@Spectre_No_8 @TheRabbitHole84 @elonmusk Not that crazy unless you’re Jewish, them nazis probably had it good a that time.",1764893603799703621,en,0,0,0,0,0
1764935860804571405,Tue Mar 05 08:47:54 +0000 2024,JaydeepHirpar16,@WazirXIndia #WazirXTurns6. $ TON.@subhashchandra @elonmusk.,1764917741524582569,und,0,0,0,0,0
1764935858027983285,Tue Mar 05 08:47:54 +0000 2024,TechnoloJai,@elonmusk I did not get the same response https://t.co/xwETSaB6Fu.,1764857568952766693,en,0,0,0,0,0
1764935857402728677,Tue Mar 05 08:47:53 +0000 2024,Miguel20734259,@elonmusk https://t.co/iSgkBG2VpC.,1764859888209973430,qme,0,0,0,0,0
1764935853581770766,Tue Mar 05 08:47:53 +0000 2024,ExcaliburGB,@benonwine Elon is the biggest conman on here aren't you @elonmusk .Twitter is still controlled. More controlled than ever.,1764223153717297615,en,0,0,0,0,0
1764935852910682169,Tue Mar 05 08:47:52 +0000 2024,ChuolinerPiece,"@SpacecoastPix @Mtcrewchief14 @elonmusk @stevenmarkryan In the Obama era, Dems were not trying to ban the Babylon Bee and they weren’t waging legal &amp; PR jihad against Musk’s companies.",1764889576567701661,en,0,0,0,0,0
1764935849366708554,Tue Mar 05 08:47:52 +0000 2024,ashifalixoxo,@iluminatibot @elonmusk all credit goes to this man.,1764935133608493284,en,0,0,0,0,0
1764935844937580799,Tue Mar 05 08:47:51 +0000 2024,olmate100nos,@elonmusk You're not worth your money.,1764775267887698126,en,0,0,0,0,0
1764935836741869571,Tue Mar 05 08:47:49 +0000 2024,ammohitchaprana,"@elonmusk's @neuralink is setting new standards! . More than 20 of their advanced implants have now outlasted 5 years of accelerated aging, showcasing incredible resilience. https://t.co/LA1StcjK59.",,en,0,0,0,0,1
1764935835164512276,Tue Mar 05 08:47:48 +0000 2024,Serienjunkie007,@elonmusk @GadSaad 🤔 https://t.co/kS9U2PInxF.,1764881807600751016,qme,0,0,0,0,0
1764935831196688485,Tue Mar 05 08:47:47 +0000 2024,JeannetteVelsi1,@elonmusk Wat hier toch allemaal speelt. tik tik. .,1764885292199063590,nl,0,1,0,1,1
1764935830387257698,Tue Mar 05 08:47:47 +0000 2024,TedCruzPoodle,@smc429 Wut.,1764881547713475062,und,0,0,0,0,0
1764935823873458441,Tue Mar 05 08:47:45 +0000 2024,CaemgenM9186,"@Pismo_B @elonmusk Worse than slaughtering the natives. ?. I doubt that very much lad. It's great when nasty thieves get robbed by being complacent, lethargic miscreants.",1764886037162086641,en,0,0,0,0,1
1764935823064199249,Tue Mar 05 08:47:45 +0000 2024,huybui2019,"@Enezator @elonmusk @cb_doge Yes, i thing so. very good.",1764934225315131423,en,0,0,0,0,0
1764935819301880071,Tue Mar 05 08:47:44 +0000 2024,Raja20269112,@mohd_uved @NargisBano70 @elonmusk @X YE to JUMMANI ultra pro Max hai shayad bhut badi wali.,1764659889467519180,in,0,0,0,0,0
1764935809638314332,Tue Mar 05 08:47:42 +0000 2024,fardinbhati_,@ashutosh887_ @elonmusk @X Happy Birthday Ashutosh🎈🥳.,1764900804102643840,en,0,0,0,0,0
1764935808941768793,Tue Mar 05 08:47:42 +0000 2024,Saaditistic_017,@_Huzaifa_Says Ye sab Elon musk uncle ne kia cheap X start.,1764929420572119437,en,0,0,1,0,0
1764935801304170958,Tue Mar 05 08:47:40 +0000 2024,hovinthenorth,@Mari2025z @elonmusk @krassenstein VP to @MrBeast though?.,1764935745821974793,en,0,0,0,0,0
1764935791531184426,Tue Mar 05 08:47:38 +0000 2024,RobRohrs,"@DaddyDarkseid1 @DrLoupis @CIJ_ICJ @Israel @elonmusk Have a heart, destroy Hamas so they can’t willingly and intentionally expose Palestinian children to these things any more as they do by constantly trying to to commit genocide against a thankfully more powerful neighbor.",1764713476318994728,en,0,0,1,0,0
1764935790491267287,Tue Mar 05 08:47:38 +0000 2024,ysot7kCv7ldEHmn,"@elonmusk babydoge , stacks meme coin = welsh, gus, leo.",1764861422821949656,en,0,0,0,0,0
1764935785034207252,Tue Mar 05 08:47:36 +0000 2024,StillJupe,@vivier_yvette @TheChelseaForum @elonmusk Maybe So! But this article is False!.https://t.co/jMFhI0lzq8.,1764915731102113888,en,0,0,0,0,0
1764935779300896905,Tue Mar 05 08:47:35 +0000 2024,KxNmi36323,@elonmusk Thank you very much. Captain America Dad.,1764861422821949656,en,0,0,0,0,0
1764935778600141152,Tue Mar 05 08:47:35 +0000 2024,DavidKa98197822,@elonmusk Your sources is the Daily Mail!?Comedy gold. 🤣🤣.,1764885292199063590,en,0,0,0,0,0
1764935774728769970,Tue Mar 05 08:47:34 +0000 2024,pecegan,@elonmusk GROK GROK GROK hahah :D.,1764775267887698126,nl,0,0,0,0,0
1764935772434583623,Tue Mar 05 08:47:33 +0000 2024,iDoNtgEtHeJoKe,@ScottPresler @elonmusk @tpajohn And vote for RFKjr!!.,1764886414184141112,en,0,0,0,0,0
1764935770853212516,Tue Mar 05 08:47:33 +0000 2024,SteveTa10934199,@elonmusk They're laying the ground work to take more control for patriot act 2.0.,1764885292199063590,en,0,0,0,0,0
1764935769775325284,Tue Mar 05 08:47:33 +0000 2024,0Wilfred2,@cvalente28 @elonmusk  has gone 🦇 💩 crazy lol. So no.,1764845039132307484,en,0,0,0,0,1
1764935769406214238,Tue Mar 05 08:47:33 +0000 2024,Racetrack1982,@CryptoKevvvv @elonmusk For 1 million.,1764862484593233967,en,0,0,0,0,0
1764935769309794672,Tue Mar 05 08:47:32 +0000 2024,Raija26919971,@elonmusk B.,1764852993344536578,und,0,0,0,0,0
1764935768466972699,Tue Mar 05 08:47:32 +0000 2024,Pacific_h2o,I love how https://t.co/RJ08K9GMXF is still the URL for X!  🤣🤣.#ElonMusk.,,en,0,0,0,0,0
1764935766776713469,Tue Mar 05 08:47:32 +0000 2024,KTKCAD,@elonmusk So not better than a poke in the eye ?.,1764861422821949656,en,0,0,0,0,0
1764935766549864722,Tue Mar 05 08:47:32 +0000 2024,wendypuabi,@elonmusk @EndWokeness Also Laura his wife is heavily pregnant and could do with an X support circle right now of her friends. Please. @ThisIsLauraT.,1764909142118998197,en,0,0,0,0,8
1764935765937836489,Tue Mar 05 08:47:32 +0000 2024,agent92756,@elonmusk All of the real conspiracy theorists know you are the Anti-Christ Musk. It's on the internet.,1764864406511567061,en,0,0,0,0,0
1764935761093431307,Tue Mar 05 08:47:31 +0000 2024,art7220,@elonmusk They did tell the truth about SpaceX. The problem is you're biased towards that company. But I can see why.,1764864406511567061,en,0,0,0,0,0
1764935758589071775,Tue Mar 05 08:47:30 +0000 2024,TomMuller16950,@elonmusk Don't buy any more Tesla as long as Musk continues to spew his narcissistic garbage and fake news onto the internet.,1764885777048080829,en,0,0,0,0,0
1764935758484275482,Tue Mar 05 08:47:30 +0000 2024,ohhhthatsnasty,"@elonmusk I think it’s safe to say, ai is dumb af.",1764857568952766693,en,0,0,0,0,0
1764935756819075155,Tue Mar 05 08:47:30 +0000 2024,meierswolfi,"@hori_____zont @MrJonasDanner @elonmusk Das dürfte ein ""Eingeständnis"" an die EU sein, da so bei ""Missetaten"" durch Denunzianten oder Behörden einfach die IP-Adresse rausgefunden werden kann.",1764930752716685603,de,0,0,0,0,2
1764935753094869499,Tue Mar 05 08:47:29 +0000 2024,ralphwiggumjr,@Justice4JDband @CollinRugg @elonmusk IDC how old this tweet is. my mans understands reality right here.,1609341399308316673,en,0,0,0,0,0
1764935752134033741,Tue Mar 05 08:47:28 +0000 2024,jtpduffe,"@netanyahu @elonmusk @MichaelWinnHT @MantakChia This is the crystal of sushumna, or sukha mana (joyful mind) which is the central current polarizing outwards to Ida&amp;Pingala. It polarizes ""omni-directionally"", but is actually accessed through the reconnection of circuits. It stabilizes via stella-octangula, Land-Guage Crystal: https://t.co/LjmKpsXHEg.",1764759220925223336,en,0,0,1,0,1
1764935750829629710,Tue Mar 05 08:47:28 +0000 2024,MonkJazz,@elonmusk putin mouth piece you are.,1764885292199063590,en,0,0,0,0,0
1764935748627972260,Tue Mar 05 08:47:28 +0000 2024,HODL24SEVEN365,@elonmusk @SpaceX @Space_Station New it . Earth is flat bro !!.,1764907514204737731,en,0,0,0,0,0
1764935745821974793,Tue Mar 05 08:47:27 +0000 2024,hovinthenorth,"@Mari2025z @elonmusk @krassenstein Also can’t, since not natural citizen.",1764935617585279411,en,0,0,1,0,0
1764935745507348725,Tue Mar 05 08:47:27 +0000 2024,iangtobin,@keira_con @elonmusk they are losers who could never survive in the market economy. their whole shtick is to big themselves up. what are they going to do. start issuing Red Notices for anyone w/ an IRE passport who doesn't buy into the Neowokeist idiocy?.these are weak bullies. ignore them.,1764935079342825547,en,0,0,0,0,1
1764935740381708486,Tue Mar 05 08:47:26 +0000 2024,UgoGod50,@elonmusk How can a very intelligent person like Mr. Musk buy into conspiracy theories like this and his evidence is daily mail.,1764885292199063590,en,0,0,0,0,0
1764935738796196256,Tue Mar 05 08:47:25 +0000 2024,ekriessmann,@elonmusk @StephenFleming @SpaceAbhi 😏.,1764892499657585022,qme,0,0,0,0,0
1764935736133063103,Tue Mar 05 08:47:25 +0000 2024,Know_4yourself,@butthole32145 @MarieBa86872243 @Ab0utTreefiddy @David_Leavitt @elonmusk They won’t be upset until their own communities are severely disrupted. Ask Chicago citizens how they feel about this….,1764910531616420297,en,0,0,0,0,0
1764935732483736057,Tue Mar 05 08:47:24 +0000 2024,Justice4Farooq,@elonmusk Recommend it to your staff who don't like free speech. which seems almost all of them.,1764888427563036731,en,0,0,0,0,0
1764935730709631353,Tue Mar 05 08:47:23 +0000 2024,Mikeheal14,@WatcherGuru If only @elonmusk had bought more #Doge 🤭.,1764842653013639329,en,0,0,0,0,1
1764935728125841759,Tue Mar 05 08:47:23 +0000 2024,TheLucanicLord,@elonmusk A. It would take less time to clear up the mess afterwards.,1764852993344536578,en,0,0,0,0,0
1764935727358349553,Tue Mar 05 08:47:22 +0000 2024,BuddingBaker420,@EvasTeslaSPlaid @elonmusk Another deep state operation.,1764798901180060115,en,0,0,0,0,0
1764935726427406543,Tue Mar 05 08:47:22 +0000 2024,calmripples,@RobertKennedyJc @joerogan @TuckerCarlson @elonmusk @briebriejoy @ChrisCuomo @stephenasmith @icecube @ShannonSharpe you are owned by the israel lobby.,1764755865259614675,en,0,0,0,0,0
1764935724875329941,Tue Mar 05 08:47:22 +0000 2024,240472bass,@elonmusk They need slave workers to keep up with China! You need to think outside the box! China fucked the US economical wise. The US is almost a third world to China. fact! Paper rich ain't Shizt!.,1764885292199063590,en,0,0,0,0,0
1764935720420905425,Tue Mar 05 08:47:21 +0000 2024,haimoud_hss,@cryptarabio @elonmusk @tigraeth @smurfcateth @MogCoinEth @JugniPolygon @zeekcoin @DanjuanCat Goog memecoin 🚀🚀🚀.,1764911850091667739,en,0,0,0,0,1
1764935717535506585,Tue Mar 05 08:47:20 +0000 2024,waza0902,@elonmusk SHIBtoken's future depends on you. https://t.co/ywYOhRsZNe.,1758383610896523308,en,0,0,0,0,0
1764935716927111187,Tue Mar 05 08:47:20 +0000 2024,bitcoinsnack,@disclosetv It was a leftist who hates elon musk.,1764935583455957247,en,0,1,3,1,40
1764935715128037796,Tue Mar 05 08:47:20 +0000 2024,trentv11182,Check out Chris Pearce's video! #TikTok #future @Tesla  @elonmusk https://t.co/dUF9oB9Lep.,,en,0,0,0,0,0
1764935711986270424,Tue Mar 05 08:47:19 +0000 2024,JavierOrzaiz,@elonmusk hasta cuando vais a permitir las mentiras de este terrorista sionista?.,,es,0,0,0,0,0
1764935711734542778,Tue Mar 05 08:47:19 +0000 2024,LepintheHood,@vampire_bridget I Love You too! 😁😍♥️.,1764935308489920530,en,0,2,0,2,1
1764935709360546192,Tue Mar 05 08:47:18 +0000 2024,Slaughtertrades,@elonmusk @DimaZeniuk When does time become a factor in the equation? Given enough time the outcome seems predestined.,1764897061143474593,en,0,0,0,0,0
1764935706823299451,Tue Mar 05 08:47:18 +0000 2024,0xhappyboy_,"I would like to purchase a blue badge directly using $eth or $usdt, can you accommodate my request? @elonmusk.",,en,0,0,1,0,0
1764935706726588662,Tue Mar 05 08:47:18 +0000 2024,eeeeiiiiiilllll,@TomPStewart @WildBillNC1978 @elonmusk Also the Central Park 5 lynch mob thing. .,1764918090545115409,en,0,0,0,0,0
1764935701387497510,Tue Mar 05 08:47:16 +0000 2024,EvanBMcKee,@elonmusk This is sick. Biden should be in prison for this!.,1764885292199063590,en,0,0,0,0,0
1764935697381700051,Tue Mar 05 08:47:15 +0000 2024,SundownTonie,@elonmusk America is no longer God's own country.,1764885292199063590,en,0,0,0,0,0
1764935696580764076,Tue Mar 05 08:47:15 +0000 2024,realDANCERcow,@itsaftabb @elonmusk Meta Musk.,1764865900409201105,et,0,0,0,0,0
1764935693279838290,Tue Mar 05 08:47:14 +0000 2024,MrSquiggleAu,@elonmusk https://t.co/azluayhdZ3.,1764852993344536578,qme,0,0,0,0,0
1764935691501203896,Tue Mar 05 08:47:14 +0000 2024,cainermaster908,@elonmusk It's treason and is worth a public hanging for doing this. It's a disgrace and the whole world is laughing.,1764885292199063590,en,0,0,0,0,0
1764935691367071828,Tue Mar 05 08:47:14 +0000 2024,widows_son75,@elonmusk You're not fooling everyone. The clever ones know you are controlled by the globalists. You're controlled opposition.,1764861422821949656,en,0,0,0,0,0
1764935689102119340,Tue Mar 05 08:47:13 +0000 2024,lehner_mar60549,"@astro_greek @elonmusk Sure, why not :).",1764759048472125883,en,0,0,0,0,0
1764935682970304546,Tue Mar 05 08:47:12 +0000 2024,RightOnQ42,@LegendaryXrs @KEVINMAGA2024 @elonmusk I think this can be said of every major political event in my lifetime.,1764918174804517141,en,0,0,0,0,0
1764935680319234496,Tue Mar 05 08:47:11 +0000 2024,WhYYYY3,@elonmusk Fix AI Elon!.,1764857568952766693,fr,0,0,0,0,0
1764935680122331524,Tue Mar 05 08:47:11 +0000 2024,littledimple01,"@hoeberigsp @elonmusk Some of the things can be a conspiracy, but everything cannot be a conspiracy. He thinks the latter. In the name of anti woke, he is targeting potential competitors to malign their image with half information or cleverly selected tid bits to attack others.",1764787832793846111,en,0,0,0,0,0
1764935678633345470,Tue Mar 05 08:47:11 +0000 2024,GregJRoth1,@elonmusk Oh stop. He who fires janitors! .More please sir! No! .Go starve!.,1764885292199063590,en,0,0,0,0,0
1764935676360048716,Tue Mar 05 08:47:10 +0000 2024,Alexandra88gold,@HabibiCapital_ @elonmusk Thank You.,1754181129794658727,en,0,0,0,0,0
1764935676238209324,Tue Mar 05 08:47:10 +0000 2024,Ace1V,@elonmusk Seems like they’re planning for some event like movie “purge”. just saying.,1764885292199063590,en,0,0,0,0,0
1764935675936133334,Tue Mar 05 08:47:10 +0000 2024,FieldTechFixer,@ElonMuskAOC @elonmusk Too woke to work.,1764858085695492499,en,0,0,0,0,0
1764935674367496475,Tue Mar 05 08:47:10 +0000 2024,linzi_loopy,@elonmusk Let’s 🙏🏽 not.,1764885292199063590,en,0,0,0,0,0
1764935669829214712,Tue Mar 05 08:47:09 +0000 2024,teodossiev,@elonmusk 🤣.,1764861422821949656,qme,0,0,0,0,0
1764935667790823565,Tue Mar 05 08:47:08 +0000 2024,DrWendy20,"@elonmusk @stevenmarkryan DEMOCRATS have NO integrity. The wife and people around JOE BIDEN are ELDER ABUSERS, propping  up as POTUS an elderly man with Senile DEMENTIA and accelerating Cognitive decline. SHAMEFUL TDS insane cruelty. TRUMP is cognitively intact and well functioning; THE best hope POTUS.",1764858588508393818,en,0,0,0,0,0
1764935659910005172,Tue Mar 05 08:47:06 +0000 2024,p531695,"@AdamLowisz @elonmusk I learned some states don't require a citizenship to vote. I'm planning to go to US with B1 visa and vote. Just experience, since I can't vote in China.",1764544691083641003,en,0,0,0,0,0
1764935657837707504,Tue Mar 05 08:47:06 +0000 2024,d_walk3r,@elonmusk @d_walk3r.,1764766784777851106,qam,0,0,0,0,0
1764935649595908338,Tue Mar 05 08:47:04 +0000 2024,elkmusic,"@elonmusk Jesus the Democrats aren't even near centre of left ,most institutions are firmly in the hands of the right ,just look at MSM dominated by Murdoch and the like and look at social media dominated by little right wing white guys.",1764861422821949656,en,0,0,0,0,0
1764935646282477691,Tue Mar 05 08:47:03 +0000 2024,Hetty2,@elonmusk You certainly know all about political bias…….,1764879594056733091,en,0,0,0,0,0
1764935645846523905,Tue Mar 05 08:47:03 +0000 2024,ElonMuskIsDoing,"Day after image from Google meeting went viral, Elon Musk mocks boob shirt guy - India Today https://t.co/uH7c5xnYSi.",,en,0,0,0,0,0
1764935642092363920,Tue Mar 05 08:47:02 +0000 2024,Leodeck__,All my followers gone @elonmusk  why? https://t.co/JGESdRXYHp.,,en,0,1,2,1,7
1764935639827407290,Tue Mar 05 08:47:02 +0000 2024,PieceFriendly,@elonmusk @origin_trail $TRAC solves this.,1764857568952766693,en,0,0,0,0,1
1764935636434247822,Tue Mar 05 08:47:01 +0000 2024,goempiredigital,@temp_per260 @elonmusk bip bop .Courage à toi l'ami https://t.co/g5utPQqPq4.,1764816128935620927,fr,0,0,0,0,0
1764935625583866011,Tue Mar 05 08:46:58 +0000 2024,tamcrytpto,@elonmusk Luôn luôn nỗ lực.,1764700900759634298,vi,0,0,0,0,0
1764935619006845015,Tue Mar 05 08:46:57 +0000 2024,knoweuro,@elonmusk Please can you reinstate @petenorth303 ? He is a great writer &amp; in my view should not have been suspended. For something he tweeted over 5 years ago or for words that Douglas Murray mirrored on the radio recently.,1764885292199063590,en,0,0,0,0,0
1764935618474254647,Tue Mar 05 08:46:57 +0000 2024,Elnuris37942598,@elonmusk Those who caused trouble for us had to carry 100 tons of aluminum and throw it away.,1764861422821949656,en,0,0,1,0,1
1764935617585279411,Tue Mar 05 08:46:56 +0000 2024,hovinthenorth,@Mari2025z @elonmusk @krassenstein He has more important jobs 😂.,1764847116231344620,en,0,0,1,0,0
1764935616410607821,Tue Mar 05 08:46:56 +0000 2024,MonkeypupCoin,@elonmusk Only #monekypuppetcoin #memecoins.,1764775267887698126,en,0,0,0,0,0
1764935614330278371,Tue Mar 05 08:46:56 +0000 2024,5_8fm,"@elonmusk Hello Elon Musk, I have a question for you. I am an Arab content maker. I and Arab content makers in general find it difficult to deliver content to the public, as if there are restrictions imposed on us, unlike what we see about Western content that reaches. The highest views,….",1764905380587401544,en,0,0,0,0,0
1764935613449400493,Tue Mar 05 08:46:55 +0000 2024,PattyRossy70,@ivorobertocarbo @realDonaldTrump @elonmusk @TuckerCarlson I primi tempi no . Poi i grillini hanno votato Ursula obbedendo alla Merkel e Trump non ha voluto più vederlo .fine dell’amore.,1764934579381543268,it,0,0,0,0,0
1764935610442080343,Tue Mar 05 08:46:55 +0000 2024,Simbba1203,@_dhemii Mohbad talk y’all don’t listen but y’all want to listen to him now .Na you supposed relax Moh share a video and swear on his life that they snitched on him and make him drink some substance we all saw the video .Or clout and Elon Musk’s money don blind you.,1764934279107154054,en,0,0,0,0,0
1764935606453284974,Tue Mar 05 08:46:54 +0000 2024,imjstbghnst,@ClownaldShow @tekj1369 @ZackGianino @ninaturner @elonmusk lol Wouldn’t know what a fact was if it smacked him in his ugly face.,1764899842973892649,en,0,0,1,0,0
1764935601323667503,Tue Mar 05 08:46:52 +0000 2024,ThecatTam,"@elonmusk ""LAZORS"".",1764862555950834137,en,0,0,0,0,0
1764935599977304208,Tue Mar 05 08:46:52 +0000 2024,ECTC36,@elonmusk How much did they pay you to lie And post this?.,1764888427563036731,en,0,0,0,0,0
1764935591735464359,Tue Mar 05 08:46:50 +0000 2024,WhYYYY3,@elonmusk You tell us Elon!.,1764852993344536578,en,0,0,2,0,1
1764935588640366887,Tue Mar 05 08:46:49 +0000 2024,TZSenso,"@elonmusk @ChrisWillx That’s rich coming from you, the king of banal identity politics. You CONSTANTLY peddle misinfo talking points. Your platform, and the way you actively feed into it, is responsible for hosting this cycle. Your irresponsible lack of self awareness given your status is shameful.",1764913209981522361,en,0,0,0,0,0
1764935588418027698,Tue Mar 05 08:46:49 +0000 2024,rolandhornick,"@elonmusk It is just madness, I don't understand why the American people are allowing this.",1764885292199063590,en,0,0,0,0,1
1764935580343808443,Tue Mar 05 08:46:47 +0000 2024,sanatoufiqahmed,@elonmusk @cb_doge Yeah.,1764916292694245774,en,0,0,0,0,0
1764935576409497934,Tue Mar 05 08:46:46 +0000 2024,StillJupe,@4wding @TheChelseaForum @elonmusk This Article Is False!.https://t.co/jMFhI0lzq8.,1764917382387323306,en,0,0,0,0,0
1764935574694113494,Tue Mar 05 08:46:46 +0000 2024,Rkbird54,@elonmusk @blameitonbrenda Free for all in this administration.,1764885292199063590,en,0,0,0,0,0
1764935571711967671,Tue Mar 05 08:46:45 +0000 2024,adnashmyash,@elonmusk But you totally OK with bullshit you and your cronnie @DavidSacks posting about Russian aggression in Ukraine!.,1764864406511567061,en,0,0,0,0,3
1764935571128885563,Tue Mar 05 08:46:45 +0000 2024,CodyStanle31000,@elonmusk Think Bigger. $GEM https://t.co/5r9hnEdtVr.,1764868593861136699,en,0,0,0,0,0
1764935569442799682,Tue Mar 05 08:46:45 +0000 2024,PetqShishkova,@elonmusk https://t.co/dq5vCGqguy.,1761670583857606677,qme,0,0,0,0,0
1764935567446520227,Tue Mar 05 08:46:44 +0000 2024,AlphaCatchers,@elonmusk @SpaceX @Space_Station Fascinating.,1764907514204737731,en,0,0,0,0,0
1764935565206507974,Tue Mar 05 08:46:44 +0000 2024,PearlsofTrinity,"@CryptoKevvvv @elonmusk ""Are you buying?"".",1764862484593233967,en,0,0,0,0,0
1764935564564811850,Tue Mar 05 08:46:44 +0000 2024,CarlosCamposZA,@DeepBlueCrypto @elonmusk That’s the Netflix version.😂.,1764858452067627230,en,0,0,0,0,1
1764935554763034859,Tue Mar 05 08:46:41 +0000 2024,DurinBrown,"@ChrisWillx @elonmusk I think Liberals do this thing where they start losing and start saying things like ""oh isn't politics just silly"". They aren't serious people.",1764701719529754692,en,0,0,0,0,0
1764935553198264400,Tue Mar 05 08:46:41 +0000 2024,prent47572,@elonmuskewl @elonmusk 🤪🤣😇.,1764770603796460010,qme,0,0,0,0,0
1764935552464203788,Tue Mar 05 08:46:41 +0000 2024,IntrovertOnX,@elonmusk @stillgray 🔥🔥🔥🔥🤣🤣🤣🤣.,1764913937680683087,qme,0,0,0,0,0
1764935546709672077,Tue Mar 05 08:46:39 +0000 2024,Jack0121harps,@elonmusk All in plain sight and nothing can be done ?.,1764885292199063590,en,0,0,0,0,0
1764935541618045282,Tue Mar 05 08:46:38 +0000 2024,hovinthenorth,@elonmusk @krassenstein Is this Gemini?.,1764846768573813197,en,0,0,0,0,0
1764935541462606260,Tue Mar 05 08:46:38 +0000 2024,FuturistDevil,"@elonmusk Frankly, I'm more concerned about an insider Zionist false flag attack- which, arguably, 9/11 was! Public anger over genocidal US-Israeli policies are growing by the day &amp; certain interested parties would be very anxious to divert that into another direction. .",1764885292199063590,en,0,1,0,1,0
1764935534512579066,Tue Mar 05 08:46:37 +0000 2024,seandron,"Isreal, controls every significant position, within the US Government. ’. @FT @MailOnline @elonmusk.",,en,0,0,0,0,0
1764935530112856137,Tue Mar 05 08:46:35 +0000 2024,pandoragami,@elonmusk on the grid.,1764885292199063590,en,0,0,0,0,0
